srcid,dstid,srcname,dstname
1540577365369442304,1912717152,MLieur2,AT_AbdillahToha
1222396283849101312,1447610310529982467,gubernurkoplak,TeddGus
1319838372,1912717152,as_siglie,AT_AbdillahToha
1203813886496927744,1126547830754107392,Ales09341615,M45Broo
4176582440,719725925215170561,HeriMaspur,marlina_idha
1508385369934336003,719725925215170561,Midun_FC24,marlina_idha
1325190326219272194,1012885466843045888,20Diel,Ingin_BahagiaYa
1325190326219272194,257012135,20Diel,Poly_Walun
1325190326219272194,3177957847,20Diel,HelmiFelis_
1581640307804110848,1912717152,RumakwayDahman,AT_AbdillahToha
1433452230171004933,1912717152,OnePunch212,AT_AbdillahToha
110120807,1912717152,yhi2e,AT_AbdillahToha
142305302,142305302,tribunmedan,tribunmedan
1231071477576785920,1912717152,RovikiR,AT_AbdillahToha
903986284212785152,1912717152,AriSury81886684,AT_AbdillahToha
583807385,719725925215170561,aacayyyyyy,marlina_idha
281895964,1912717152,tn_natt,AT_AbdillahToha
1583787755594997760,110312278,AniesUntuk,aniesbaswedan
1536894560005402624,20963426,woodsthejust,korantempo
1072266353980059648,1912717152,JabreakYudha,AT_AbdillahToha
14978889,22126902,deenalovemuse,republikaonline
866190380596772864,1443801854756880385,IwaDirja,kba_news
1115202813968015360,1234727933169659910,SGanjen,lysavana1
1115202813968015360,55200751,SGanjen,WagimanDeep212_
1534814570749259778,1534213776744251393,ZaraOctavia4,AuliaSukosulist
1353374706024374273,1912717152,aaxoposisi,AT_AbdillahToha
1354088588917444608,1447610310529982467,AndiLangoNOVEIT,TeddGus
1588973173235585024,1912717152,oce2024,AT_AbdillahToha
1594037564398534656,1912717152,HaryMotor,AT_AbdillahToha
828349957,1447610310529982467,JoncyJonacta,TeddGus
994846636051451913,1168746690,aliflapasere,Sahabat_Bangsa
298863747,1912717152,aryogamers,AT_AbdillahToha
1033993501694779393,719725925215170561,ElfizaEnny,marlina_idha
1447531092441845765,2928583759,MerapiW,ChusnulCh__
1164813557801738240,1912717152,Melati152,AT_AbdillahToha
1471692112596910082,251408624,AlimAR10943066,Annas_Cim
1471692112596910082,109762193,AlimAR10943066,ganjarpranowo
1595930668558450688,902837643024539651,Pribumituan,medcom_id
1595930668558450688,110312278,Pribumituan,aniesbaswedan
