srcid, dstid, srcname, dstname
168625042,1912717152,visiau,AT_AbdillahToha
384019165,1912717152,gatot30,AT_AbdillahToha
787626473234440192,1443801854756880385,tengkudolly12,kba_news
1466691751,1258626853541052421,Elmirakid,ajengcute16__
484626891,1912717152,angga_key,AT_AbdillahToha
1488768870253211648,1912717152,four_kartika,AT_AbdillahToha
1155474245964537856,1912717152,3ye1980,AT_AbdillahToha
1623898026,1912717152,AsHafidh,AT_AbdillahToha
2816634144,1912717152,ssubagyo69,AT_AbdillahToha
1592157826524147713,1912717152,nrusdar5,AT_AbdillahToha
824786018,224431376,jendral_bolong,Steven__Pegel
1248395476363145218,1912717152,Democrazy2221,AT_AbdillahToha
1497116561902997504,1912717152,Arya_Sundoro,AT_AbdillahToha
2379722450,1912717152,RwahyuNawawy,AT_AbdillahToha
558341403,1912717152,safeiz_,AT_AbdillahToha
2898080395,1912717152,joserasyid,AT_AbdillahToha
73024566,1912717152,king_phinokowie,AT_AbdillahToha
143832943,1912717152,IlhamSSaragih,AT_AbdillahToha
1533589329771397120,2558197662,pendi1304,patriot016610
38396827,20963426,akunsudi,korantempo
1574011498459906049,2314935228,RKIJ_KabBdgBrt,AldiNeno
1423997283243233291,1912717152,nadhymura,AT_AbdillahToha
2937676064,1912717152,musurifu,AT_AbdillahToha
245267832,1912717152,SIGAPinfo,AT_AbdillahToha
1159747933958361088,1912717152,KomandanViper,AT_AbdillahToha
305014191,1912717152,aldhiraaa,AT_AbdillahToha
1115527493522345990,1912717152,menthelbrekdown,AT_AbdillahToha
2839828328,1912717152,ocin71,AT_AbdillahToha
1386932983525904384,1912717152,JayadiLutfi,AT_AbdillahToha
118275253,1912717152,masnurganteng,AT_AbdillahToha
1017066291218116609,1912717152,perangutan_,AT_AbdillahToha
1098465396967915521,1912717152,trunojoyo2019,AT_AbdillahToha
1522237237571719168,721898354502930433,golkarsumbar_,golkarpedia
57106643,20963426,FauzanSyarif,korantempo
2886613472,1912717152,02fc71ba00c2451,AT_AbdillahToha
1489462600748662784,1334853481019056128,nasrul70681149,Mdy_Asmara1701
1585172389062582272,1912717152,sahabathati99,AT_AbdillahToha
1515352080,1912717152,ErvinMasahe,AT_AbdillahToha
2233902307,1912717152,mens_humana,AT_AbdillahToha
147580063,1912717152,lesyeuxdesyee,AT_AbdillahToha
1133311906976952320,1912717152,Catatan_ali7,AT_AbdillahToha
1554064641571299328,1912717152,MbahGi7,AT_AbdillahToha
1394606488383942656,1912717152,Slash00713,AT_AbdillahToha
742600962641039360,1912717152,mariowowodz,AT_AbdillahToha
2415177103,1912717152,bangucup_81,AT_AbdillahToha
129750289,20963426,ZAEffendy,korantempo
1285506127896043521,1912717152,Faizzein6,AT_AbdillahToha
129750289,20963426,ZAEffendy,korantempo
1094155745287856128,1912717152,widiastuti811,AT_AbdillahToha
143655509,1443801854756880385,akqierahman,kba_news
352873080,1912717152,Tunak_Cekulan,AT_AbdillahToha
1259614563256811521,1912717152,yourdeeprest_,AT_AbdillahToha
939075072257433600,1912717152,siaga_revolusi,AT_AbdillahToha
91836386,1912717152,f461h,AT_AbdillahToha
1569335576217927680,1912717152,MuhammadQonuni,AT_AbdillahToha
1046760982272299008,224431376,Wong_Loman,Steven__Pegel
1371722144,1912717152,Soultan_ichsan,AT_AbdillahToha
184983338,1912717152,InggitBanyu,AT_AbdillahToha
155567693,1912717152,izarawr,AT_AbdillahToha
57325830,721898354502930433,DIANparfumeur,golkarpedia
84755987,1912717152,trimujii,AT_AbdillahToha
1572269074402652161,721898354502930433,Santri_Jatinom,golkarpedia
69524503,1912717152,bigbrotheer15,AT_AbdillahToha
1588802766952022016,721898354502930433,RadenSutikna,golkarpedia
1589210235280818177,1912717152,Sekte_nUsantara,AT_AbdillahToha
1327812584242745344,1912717152,Ella44345514,AT_AbdillahToha
907806688144629760,1912717152,yanaja095,AT_AbdillahToha
1477405728352571394,1912717152,yetiadriyani4,AT_AbdillahToha
1589961124560048128,721898354502930433,SriBasukarna,golkarpedia
417513804,1912717152,Hanz_Que,AT_AbdillahToha
1564639599107850240,1912717152,gunungagung151,AT_AbdillahToha
1036590783699111938,1912717152,akucappeee,AT_AbdillahToha
248102344,1912717152,paipipau,AT_AbdillahToha
120644155,1912717152,Jeckisback,AT_AbdillahToha
515267329,1912717152,gagah76,AT_AbdillahToha
1542332329489707008,1912717152,Riyadi1007,AT_AbdillahToha
3498535272,1912717152,a_d_yunadi,AT_AbdillahToha
341342226,20963426,YuniarK2,korantempo
1220254406836248577,1912717152,bkind2anothr,AT_AbdillahToha
1547764916,2558197662,NasrilLatief,patriot016610
1162627628,1912717152,chaidar_2000,AT_AbdillahToha
1104056284238602240,1912717152,sayyidsyahran,AT_AbdillahToha
59102555,20963426,brobeteha,korantempo
1402992141043834880,1443801854756880385,Yudiant37272319,kba_news
1590250717691797504,721898354502930433,Ontowirya,golkarpedia
59250053,1912717152,Gofiz76,AT_AbdillahToha
566794978,1912717152,AkhmadOfficial,AT_AbdillahToha
2812852825,1912717152,hbdn32,AT_AbdillahToha
1560430077157838854,721898354502930433,Rori_Golkar,golkarpedia
1351135817641697282,1912717152,Wiwin06327091,AT_AbdillahToha
1425783286740045824,1912717152,pukuafu1,AT_AbdillahToha
1580164227989241857,721898354502930433,Santri_Emas,golkarpedia
1589527124825677824,721898354502930433,BabangSumitra,golkarpedia
3005539600,1912717152,pasa_property,AT_AbdillahToha
1230632491,1912717152,andryyytm,AT_AbdillahToha
1590193908608249856,721898354502930433,brantalaras,golkarpedia
992411655039414273,1912717152,BangGodham,AT_AbdillahToha
390133752,1912717152,aldefas,AT_AbdillahToha
1122201773446320128,1912717152,reddlngt0n,AT_AbdillahToha
1164812222,1912717152,yedidakaren_,AT_AbdillahToha
108938147,1912717152,afdaleffendi,AT_AbdillahToha
1446678495619268608,1912717152,BalairungB,AT_AbdillahToha
70941020,1912717152,suneast99,AT_AbdillahToha
54478326,1912717152,par4par4,AT_AbdillahToha
179847422,1912717152,Anie_Kurniawati,AT_AbdillahToha
197305514,1912717152,aurafikri,AT_AbdillahToha
1225659711292203008,2558197662,Mustami83227585,patriot016610
1578741051309060098,1912717152,Rosandiirwn,AT_AbdillahToha
1062463806,1518055859569389568,myestro2,JarnasABW
1431566537500938245,1912717152,HendraI02096030,AT_AbdillahToha
1576559606083424256,721898354502930433,Golkar_News,golkarpedia
2950780592,1912717152,Ahmad_Fat1h,AT_AbdillahToha
1246238087492980737,1912717152,KaKaYusaHa,AT_AbdillahToha
235519993,1912717152,foltrus666,AT_AbdillahToha
1225659711292203008,1912717152,Mustami83227585,AT_AbdillahToha
1479371554018320389,1912717152,SahabahTv,AT_AbdillahToha
1363097451213676546,1319838372,Riezall82373843,as_siglie
1577940902642753538,1912717152,gwdam5ki,AT_AbdillahToha
1444870395270623235,1912717152,AloysiusCandra,AT_AbdillahToha
326628427,1912717152,ridwanalmuharra,AT_AbdillahToha
723818990,1912717152,vyp13_,AT_AbdillahToha
58179462,1912717152,alu_gara,AT_AbdillahToha
14851471,1912717152,ron_tomino,AT_AbdillahToha
996662969013493760,20963426,KsatriaRinjani,korantempo
1395203425,1912717152,KwetiawGorreng,AT_AbdillahToha
1539090627937583104,1077053976309248002,kutuLoncatJNR,Azhari89456519
1007946289,1912717152,maulanaezra,AT_AbdillahToha
1096174281497563137,20963426,OmarTara_2,korantempo
1096174281497563137,20963426,OmarTara_2,korantempo
1164688171482750976,2558197662,DanQo12,patriot016610
1406256851797241861,1912717152,Madza57472638,AT_AbdillahToha
37180537,1912717152,andhikaely,AT_AbdillahToha
2848001088,1912717152,TurisVega,AT_AbdillahToha
1548082224896954369,1912717152,danbas18,AT_AbdillahToha
1037717935228248065,1912717152,fvczky,AT_AbdillahToha
3023441232,1912717152,supri_yatnos438,AT_AbdillahToha
1516411852275732484,1912717152,WefisidoleFahr1,AT_AbdillahToha
103502194,1912717152,inyonkjm,AT_AbdillahToha
1465257708265771013,2558197662,FarrahSama,patriot016610
1438859427377926155,1912717152,UkanIbrahim,AT_AbdillahToha
1589432863081963523,1912717152,fahrezi_herman,AT_AbdillahToha
1448119292789248002,1912717152,RakyatMelorot,AT_AbdillahToha
1532945006214152192,1912717152,GueDewe2,AT_AbdillahToha
4812738856,1912717152,fauzulasal,AT_AbdillahToha
1152221155035455488,1912717152,Masmasbiasa6,AT_AbdillahToha
468760676,1912717152,myrazra,AT_AbdillahToha
2175067357,1912717152,salwaashabrina,AT_AbdillahToha
1260531598383972352,1556284464505823232,winsandiii,adiastaraya
321215440,1912717152,repooy,AT_AbdillahToha
1363097451213676546,1077053976309248002,Riezall82373843,Azhari89456519
591421280,1912717152,DzAzimarasyid,AT_AbdillahToha
68255800,1912717152,cvfigo,AT_AbdillahToha
1576778130005852160,1912717152,mtaurus9,AT_AbdillahToha
1309453774067384320,1912717152,Benalumati,AT_AbdillahToha
1176382954890649602,1912717152,DidiAchmad9,AT_AbdillahToha
806335456308707328,1912717152,Niawahdania667,AT_AbdillahToha
1566734281124196352,1912717152,CavaleraGilang,AT_AbdillahToha
85197187,1912717152,faridjwajdi,AT_AbdillahToha
1504484199348457472,1912717152,TtsTetap,AT_AbdillahToha
81554780,1912717152,iwanwidayat,AT_AbdillahToha
1514858722929307648,1912717152,Beleguk_69,AT_AbdillahToha
969853202785955840,20963426,pedang_manthili,korantempo
969853202785955840,20963426,pedang_manthili,korantempo
2395238000,1912717152,tijabar,AT_AbdillahToha
1093982536437358592,1912717152,palbapang1,AT_AbdillahToha
178701982,1912717152,fallschirmjeger,AT_AbdillahToha
1389670827944148993,1912717152,RSunarka,AT_AbdillahToha
1338518996769853453,1912717152,chanel_pas,AT_AbdillahToha
1409344627316957196,1912717152,JokerPutih3,AT_AbdillahToha
809001807636676608,1912717152,ditoganteng2011,AT_AbdillahToha
836088810735726593,1912717152,Ansarubaidilla1,AT_AbdillahToha
531858322,20963426,darbulax,korantempo
872112228169793537,1912717152,Ahmad99tm,AT_AbdillahToha
102033710,1912717152,mustafis,AT_AbdillahToha
1017643318757343232,1912717152,DarmZaitun,AT_AbdillahToha
1373396846,1912717152,dik_her,AT_AbdillahToha
986208319810355201,1912717152,MasYus100591,AT_AbdillahToha
1527631818207375361,1912717152,dpd_tangray,AT_AbdillahToha
1401725044401741824,1912717152,izalrafif,AT_AbdillahToha
304364372,1912717152,Ibrasy,AT_AbdillahToha
1336114096358375424,1912717152,AmirGrage,AT_AbdillahToha
1185093850534039552,2650421658,Dew0W1snu,NgkongRoses
1366894854,1912717152,frqazzam,AT_AbdillahToha
1581835593293918208,2558197662,relawansenyap,patriot016610
1092813404375412738,1912717152,gondangsangirr,AT_AbdillahToha
1163766122153304065,1912717152,HarahapNapurpur,AT_AbdillahToha
1115784133471424514,1912717152,PariAgoes,AT_AbdillahToha
855943280,1912717152,kukuhnugraha22,AT_AbdillahToha
2917074642,1912717152,etaCepot,AT_AbdillahToha
1144756492957962241,1912717152,Mira73605709,AT_AbdillahToha
1447540343402946564,1912717152,2001Tgk,AT_AbdillahToha
784000713948930048,1912717152,EDMoorcy,AT_AbdillahToha
1301936536900919296,1912717152,ipin_dijex,AT_AbdillahToha
120987455,1912717152,AhmadZulfakar_,AT_AbdillahToha
1070974980563730432,1912717152,bebebnya_Jisoo,AT_AbdillahToha
1049488491178995712,1166305200082042881,parwatyRizky,_Umamlik
784690219,801605,rcetoris,mulyana59
141865323,1912717152,robbyfadila,AT_AbdillahToha
1219061574,1912717152,djenee_djanee,AT_AbdillahToha
1049488491178995712,1226725839099707392,parwatyRizky,aan_muba
980801979088650240,1912717152,tujuhpakef,AT_AbdillahToha
377296340,1912717152,HAJINGFAI,AT_AbdillahToha
1560938507845378048,1912717152,Abcd322322,AT_AbdillahToha
1005669152,1912717152,nugrazee,AT_AbdillahToha
874839758,1912717152,rizky21aprio,AT_AbdillahToha
553587160,1912717152,peeshope,AT_AbdillahToha
95050009,1443801854756880385,yaali71,kba_news
99106777,1912717152,mexdhudhu,AT_AbdillahToha
4494918445,1912717152,RajaMandiri70,AT_AbdillahToha
85054739,1912717152,San_can,AT_AbdillahToha
1594144877847416833,1912717152,djakatelu,AT_AbdillahToha
338235997,1912717152,strikeaguung,AT_AbdillahToha
768768865631297536,1502537587407294464,rizal_1966,Sekber_AniesId
1221205368983805952,1912717152,CERI07429350,AT_AbdillahToha
1498172132328882176,1912717152,ChanMusmarni,AT_AbdillahToha
1299119359705538560,1912717152,Hadritama25071,AT_AbdillahToha
1586118363633561602,1912717152,hasbul87909115,AT_AbdillahToha
309634569,2558197662,mbahkoeng_67,patriot016610
81340285,1912717152,Hendry_much,AT_AbdillahToha
1373466102651482117,2558197662,AmarMak02901806,patriot016610
1026942866,1912717152,ariaseptiraiki,AT_AbdillahToha
247248595,1912717152,imansobana,AT_AbdillahToha
1068371293290946561,1912717152,BosPurwa,AT_AbdillahToha
1338379570446098432,1912717152,Dody03180922,AT_AbdillahToha
1418639065004449794,212610023,MGhufro38074283,yusrintosepu
575543458,1912717152,shidqiniam,AT_AbdillahToha
892245663106211846,2650421658,achzam_prabu,NgkongRoses
232473499,1912717152,raymanfish,AT_AbdillahToha
154743523,1912717152,noelscorpion,AT_AbdillahToha
1571158971842699264,20963426,NNazarudi,korantempo
1136153008968937473,1502537587407294464,Ridwan107111,Sekber_AniesId
189455584,1912717152,Dejavuu33,AT_AbdillahToha
287144194,1912717152,harishfwn,AT_AbdillahToha
360555827,1912717152,abdulmuthi_klp,AT_AbdillahToha
848541360856612865,2650421658,prie_slo,NgkongRoses
1471282814385463299,1912717152,ratuloly_syawal,AT_AbdillahToha
932286481137307649,1413528887816953857,MaryamM04135566,darman_rombe
877700027585449984,1912717152,62Wanti,AT_AbdillahToha
1563699036246355968,1912717152,ilhammahendra_4,AT_AbdillahToha
1471333184918880256,1912717152,Nangro009,AT_AbdillahToha
53616534,1912717152,hideist,AT_AbdillahToha
3038988848,1912717152,dhenandar0770,AT_AbdillahToha
776773569988530177,1337046784204566534,99barbarossa,seanC37866888
1379546070783430661,1234748339381387266,DM_N4BYL,Ruhi_Ruhi17
520151056,1912717152,ayuvespa,AT_AbdillahToha
1394662022910922761,1912717152,Mahmud35233344,AT_AbdillahToha
4025612832,1912717152,FalsSuara,AT_AbdillahToha
1432645264687329281,1502537587407294464,Sumantr93991284,Sekber_AniesId
122359991,1912717152,dzikryalghazaly,AT_AbdillahToha
336296306,1912717152,deno_sudarsono,AT_AbdillahToha
339548420,1912717152,fazaharist,AT_AbdillahToha
2490304699,1912717152,kurosaki_ff19,AT_AbdillahToha
83768449,1912717152,gunmayudi,AT_AbdillahToha
2265323146,1912717152,DasukisPiarah,AT_AbdillahToha
1514604546902749188,1912717152,Bepe20312666,AT_AbdillahToha
135680757,1319838372,tanto2308,as_siglie
54196218,1912717152,sandyprasetya,AT_AbdillahToha
159348845,1912717152,Jonyjogja,AT_AbdillahToha
2790841178,1912717152,kutjinggerink,AT_AbdillahToha
77946649,1912717152,arifprio,AT_AbdillahToha
774413108681015296,1912717152,zarnaout45,AT_AbdillahToha
1414167336311955464,1912717152,Riyanto89895564,AT_AbdillahToha
143655509,1912717152,akqierahman,AT_AbdillahToha
373985695,1912717152,Ajjiafandi,AT_AbdillahToha
227343697,1912717152,ChrizMartawidja,AT_AbdillahToha
94292914,1912717152,estananto,AT_AbdillahToha
1470084908030693377,1912717152,anakvespa2022,AT_AbdillahToha
42838199,1912717152,Sholdip,AT_AbdillahToha
1583085244080861184,1912717152,IswahYu04896348,AT_AbdillahToha
1345745587,1912717152,NikoAkmal,AT_AbdillahToha
1072098843888541701,1912717152,AnwarHanifa2,AT_AbdillahToha
1524262138646175745,1912717152,pintar1996,AT_AbdillahToha
1562004766947160066,1912717152,nuryadirahman7,AT_AbdillahToha
1560425203599298561,1912717152,dianade73,AT_AbdillahToha
107902743,1912717152,SafPriambada,AT_AbdillahToha
325318950,1912717152,Returned_Jedi,AT_AbdillahToha
2545057494,1912717152,babai0209,AT_AbdillahToha
1587974358135357440,212506085,Lorrian13078636,mamavanenbas
285773155,1912717152,MakmumMosque,AT_AbdillahToha
153817609,1912717152,adhimassetyo,AT_AbdillahToha
1908705948,1912717152,DepokGuide,AT_AbdillahToha
1518591498207793152,1912717152,RetnoKumolo1,AT_AbdillahToha
126880310,1912717152,siabay,AT_AbdillahToha
2827404564,1912717152,NengHelia,AT_AbdillahToha
1433748342421426178,1912717152,Triadi12345,AT_AbdillahToha
787175266908934144,1912717152,HudSuharg,AT_AbdillahToha
86311492,1912717152,mudjib_trisatya,AT_AbdillahToha
1446124169742020630,2558197662,ApudSuherwin1,patriot016610
1547960767521374208,1912717152,FInnaddin,AT_AbdillahToha
2563294244,1912717152,mulyana0510,AT_AbdillahToha
1182987570122121217,1912717152,Halimah14031133,AT_AbdillahToha
1341695069531721728,1912717152,Muhamma81790092,AT_AbdillahToha
1220437271280676864,20963426,miharja_ozzy,korantempo
1355516631376568320,1912717152,Musti36305954,AT_AbdillahToha
105100988,1912717152,adila_shatir,AT_AbdillahToha
2278480369,1912717152,saefudi25694835,AT_AbdillahToha
1152126031442038784,1912717152,Tama74638858,AT_AbdillahToha
1502949599702827016,1912717152,AnOrdinaryEmak,AT_AbdillahToha
1379546070783430661,1243076846515662848,DM_N4BYL,Nailazaara__
185086676,1912717152,mickby,AT_AbdillahToha
1379546070783430661,1556284464505823232,DM_N4BYL,adiastaraya
1092436394771808257,1912717152,RUSWI3,AT_AbdillahToha
744741375468462080,1912717152,rizqijavas,AT_AbdillahToha
18668807,1912717152,TitokMashudi,AT_AbdillahToha
1044389421267640320,2905567770,berthocaranth,UalwaysBeMySide
140716367,20963426,Bang_Asril,korantempo
950252111337439241,1912717152,davidsmd16,AT_AbdillahToha
1379546070783430661,588935259,DM_N4BYL,Rena_mareta
384019165,1443801854756880385,gatot30,kba_news
1092436394771808257,1443801854756880385,RUSWI3,kba_news
92743447,1912717152,sokran_so,AT_AbdillahToha
158688622,1912717152,fazalfirdauss,AT_AbdillahToha
310651711,1912717152,fanyrizkii,AT_AbdillahToha
1201684633269653504,1912717152,g4m4r333,AT_AbdillahToha
44924082,1912717152,sasri14,AT_AbdillahToha
1399660653325864965,1912717152,melati_pagar,AT_AbdillahToha
1349228417158242310,20963426,kaschner_sheila,korantempo
995077606499233793,1912717152,bayubpn,AT_AbdillahToha
1241236425401491458,1912717152,DYramu,AT_AbdillahToha
508341339,20963426,sasbudiarjo,korantempo
1600245696,1912717152,Harun_M_Ishaq,AT_AbdillahToha
961857352013004800,1912717152,RaihanAlthafFi1,AT_AbdillahToha
1535984668604272640,1502537587407294464,idollah69,Sekber_AniesId
1505136654956523526,1502537587407294464,genza_akbar,Sekber_AniesId
1148800135742144513,20963426,rey_maulana25,korantempo
1148800135742144513,20963426,rey_maulana25,korantempo
408377111,1912717152,Bina_Fachry21,AT_AbdillahToha
1570229177147883520,2558197662,IfahLat16066934,patriot016610
68163106,1912717152,lintasarthaeng,AT_AbdillahToha
1348834579885408257,1912717152,Bams44421380,AT_AbdillahToha
132125378,1912717152,yoke_cihuy,AT_AbdillahToha
1053133842532319232,931419055549906944,rio3n4ufal,Hasbil_Lbs
1228565293187747840,20963426,Akahata_17,korantempo
3235279628,1319838372,AdinaArjun,as_siglie
296905713,1912717152,romi_marsa,AT_AbdillahToha
76370742,46651600,chikamarsha,kurawa
2854291208,1912717152,budakuang,AT_AbdillahToha
1419959534,1912717152,alam69cancer,AT_AbdillahToha
1577186981603606528,1912717152,TokDLG,AT_AbdillahToha
319559333,2558197662,boyexleo,patriot016610
1466691751,1912717152,Elmirakid,AT_AbdillahToha
1165240662905606144,2558197662,pulu_yan,patriot016610
404108406,1912717152,myusuffin,AT_AbdillahToha
1417476941897027585,1912717152,lilfroggyfren,AT_AbdillahToha
829159922701004802,1077053976309248002,Oencu_Dedi,Azhari89456519
968993880,2558197662,AbaAbdirrahim,patriot016610
1029265988166987777,2650421658,Gregorius841,NgkongRoses
14508092,20963426,MohArifWidarto,korantempo
14508092,20963426,MohArifWidarto,korantempo
138331907,1912717152,AhmadSahidah,AT_AbdillahToha
1206709544262332416,1912717152,Hendro25062486,AT_AbdillahToha
1335902674529619968,1912717152,Indonesi4ku,AT_AbdillahToha
1344597789523673088,2558197662,joepo_m,patriot016610
395134526,1912717152,krisnugrohoadi,AT_AbdillahToha
768768865631297536,2558197662,rizal_1966,patriot016610
1025511860,327913997,jopang_,Muammarkhair
1025511860,327913997,jopang_,Muammarkhair
1151520691805536257,20963426,Binsaragih1,korantempo
1097982216,1912717152,ecaditya,AT_AbdillahToha
56542712,1912717152,auliaakbar0582,AT_AbdillahToha
565408114,1912717152,egilmegiana,AT_AbdillahToha
99840116,1912717152,songtriwil,AT_AbdillahToha
1550153244676354048,2650421658,Alba89MsMugi,NgkongRoses
1151520691805536257,1912717152,Binsaragih1,AT_AbdillahToha
1216698312176197632,2650421658,yugo79pati,NgkongRoses
132847957,1912717152,osinoise,AT_AbdillahToha
1418639065004449794,1460142601449840652,MGhufro38074283,Simanjunta9Nico
1402591129229357057,889994495441240064,JeonMyeo,Tata_3998
1294656329085095936,2650421658,LanangJagad31,NgkongRoses
29412522,1912717152,D19Romfis,AT_AbdillahToha
1055931357602361344,1518055859569389568,yanabambs,JarnasABW
1402591129229357057,492794380,JeonMyeo,Arvytasriswo
1476181318618599424,1912717152,UsoppKun88,AT_AbdillahToha
2833377632,1912717152,alsaryono,AT_AbdillahToha
1034396496299315201,1912717152,Jaya93180022,AT_AbdillahToha
1220717697610199041,1912717152,poweranger008,AT_AbdillahToha
1597271334689857536,1479112505758654467,hanif_istiqomah,bekindandgentle
1464836178331455488,20963426,FatakhurojiP,korantempo
193222750,2558197662,hari_chus,patriot016610
63651900,1912717152,oykzch,AT_AbdillahToha
1033129453000437760,20963426,just_ichwan,korantempo
1568858147951120387,1166305200082042881,AnthonyXaxier,_Umamlik
1388456895694839810,2650421658,Chokee72634552,NgkongRoses
223709269,1912717152,kukuh_irianto,AT_AbdillahToha
515267329,2558197662,gagah76,patriot016610
806331500,1912717152,SayaSamad,AT_AbdillahToha
1121810046151577611,1912717152,Mr_Ladusingh,AT_AbdillahToha
588903922,1912717152,garindrtm,AT_AbdillahToha
1326896256124395525,1912717152,suryanta_agus,AT_AbdillahToha
1231969720548511746,1379431842,Danimas19,MrsRachelIn
1170907814379671552,1912717152,gaktauakupusing,AT_AbdillahToha
707019917371965440,1186946650595418116,SaptaNova,voidotid
1514004900543623170,1912717152,AbisElsai,AT_AbdillahToha
827180567338704896,1912717152,AhmadBud321,AT_AbdillahToha
1569640579461705729,2558197662,destra84417352,patriot016610
1338518996769853453,2558197662,chanel_pas,patriot016610
1374511850742632461,1211608343648727040,Yonno06667468,S4fitr1HS
525117186,1912717152,fmuchtar_,AT_AbdillahToha
36324100,1912717152,maskercovid19,AT_AbdillahToha
774126264063930369,1912717152,Kurniaw45466642,AT_AbdillahToha
171362026,1912717152,djoni_lingooosp,AT_AbdillahToha
1303548104398888964,1310491734086877184,MasSodikin4,riyadisugeng167
1553254362168053765,2558197662,AriefBu26855669,patriot016610
361120835,2589464034,yonifree,ab_anward
62726226,1912717152,QinMahdy,AT_AbdillahToha
760368651471990784,1912717152,idhamarsyadNow,AT_AbdillahToha
2333607392,1912717152,sifulan_jr,AT_AbdillahToha
2602968798,1912717152,Oz991,AT_AbdillahToha
2836891314,1912717152,KucingNanase,AT_AbdillahToha
1256827572614320129,572116008,MonCha65938734,hamidiyamtia
3325969358,2558197662,bay2706,patriot016610
36348276,1912717152,rakhmat_mulyana,AT_AbdillahToha
66583794,2558197662,rizayana,patriot016610
2547045190,1912717152,triyogamardiant,AT_AbdillahToha
66583794,1912717152,rizayana,AT_AbdillahToha
1576152934856814592,1166305200082042881,Srikandiindo1,_Umamlik
1902978360,1912717152,rayhan_yuda_pra,AT_AbdillahToha
1291880114,1912717152,sinhunter69,AT_AbdillahToha
1054344844770861056,326453024,hawe75,Aprilia_wiji
1443236869819432965,1037981216186675202,wwleebest,S4N_W1B1
27886318,1912717152,RifkyVettel,AT_AbdillahToha
1547134387694993409,1211608343648727040,ex_AnakLolina,S4fitr1HS
1351541739761278977,2558197662,BangJag47610881,patriot016610
130241249,1912717152,putrawhisnu,AT_AbdillahToha
913626163175612416,2589464034,Pakde688668,ab_anward
1172443351607472129,1556284464505823232,heryawan_g,adiastaraya
1364188980112072706,1878861787,Progresifz,DewiOzza
1148449420251299840,1878861787,BullshitPa212,DewiOzza
1878861787,1878861787,DewiOzza,DewiOzza
1172443351607472129,801605,heryawan_g,mulyana59
592670569,1878861787,hurryKoRn,DewiOzza
1514858722929307648,20963426,Beleguk_69,korantempo
102505578,1912717152,Babamovic,AT_AbdillahToha
91753520,1912717152,anugrahsatriabs,AT_AbdillahToha
1360191664678051840,1912717152,cuanki_mamang,AT_AbdillahToha
460806698,1912717152,tanganjojo,AT_AbdillahToha
2905366052,219664498,agoypmt09,DPP_PPP
1125185493883162625,1912717152,Faiz2twit_,AT_AbdillahToha
1344243804153417729,2558197662,Zack72864898,patriot016610
240071842,20963426,y03_n4n4,korantempo
1249352392954368001,326453024,denni_sauya,Aprilia_wiji
41315641,20963426,qm4n76,korantempo
98862738,20963426,AuraRaisaku,korantempo
41315641,20963426,qm4n76,korantempo
98862738,20963426,AuraRaisaku,korantempo
1458096031422353411,20963426,ku2pu,korantempo
1249352392954368001,1243076846515662848,denni_sauya,Nailazaara__
1459549321196490752,1166305200082042881,JohnDamanik0408,_Umamlik
2926855970,20963426,DsSupriyady,korantempo
114129674,1912717152,yud_kurnianto,AT_AbdillahToha
1343563920531804166,2558197662,HeriSuwondo2,patriot016610
1547134387694993409,2589464034,ex_AnakLolina,ab_anward
765770149861453825,20963426,kkvrindhavan,korantempo
765770149861453825,20963426,kkvrindhavan,korantempo
134163877,1912717152,kurniaramadhana,AT_AbdillahToha
1062533580759265281,1912717152,IlhamRamaSetia2,AT_AbdillahToha
1525497859818536960,2558197662,AntiCukong,patriot016610
938658161027715072,1912717152,akbar_purnomoo,AT_AbdillahToha
112319140,20963426,KyaiJowo,korantempo
142909924,2558197662,feerzylant,patriot016610
1576920129656434688,20963426,arwahlaron,korantempo
1576920129656434688,20963426,arwahlaron,korantempo
1587071569758941184,2558197662,Toekiemienn,patriot016610
1481266249896132611,1502537587407294464,NengMay007,Sekber_AniesId
1422422415158636545,20963426,SyafaahIis,korantempo
1070976252641595392,1912717152,foolisher_,AT_AbdillahToha
1593436194934870016,1166305200082042881,JongosYaman,_Umamlik
1088684005036158976,1502537587407294464,AprilGandi,Sekber_AniesId
1521334197444521984,1455419498018656256,sibangpoe,ikn_id
1145908838001864704,1497524340148948994,BahriSimuda,Naollivia
1185093850534039552,1211608343648727040,Dew0W1snu,S4fitr1HS
769551299687829504,1502537587407294464,4l4m4j4,Sekber_AniesId
99886969,1912717152,fajrchmn,AT_AbdillahToha
208923788,1912717152,Mjhd_23,AT_AbdillahToha
1123193227723411456,1379431842,merbabumerapi1,MrsRachelIn
3223035314,1243076846515662848,okijogjezz,Nailazaara__
845509648224403456,1912717152,Dika76595557,AT_AbdillahToha
1369697142403567617,18129942,BpkbKta,tempodotco
707440552854351872,1502537587407294464,ikhwanu2020,Sekber_AniesId
2983577592,1912717152,Siskafransiscal,AT_AbdillahToha
51320357,1912717152,tezarnet,AT_AbdillahToha
1238811530029756417,1912717152,prasetyoNL,AT_AbdillahToha
1303593561363894272,1211608343648727040,GustiMberkahi,S4fitr1HS
107856934,1912717152,Budi_IrawanTV,AT_AbdillahToha
409689358,1912717152,suwarno34,AT_AbdillahToha
2301630276,20963426,sapardiadis,korantempo
1564547264231591936,1357063115423109121,GarduBaba,yohanasajaa
