id,name
1584175314703642625,orangbiasa19381
1002268889160404992,BadruddinAl
1443236869819432965,wwleebest
1564179507355217920,H9_zub
234800995,aldy_mw
1074621849470783491,0j45_N4th
3389576073,MBT_Utama
986042517341667328,Sam_Arief910
1498988902820245508,mawingoso
1240682069702787072,Rak4022183
1342680011296317440,PajakAgus
1578101138427035649,AndiKur38001468
940159629895483392,ZulfadlanZN
511986433,zulham_z
1347369754789519361,uttystp
1577697595962445827,maz_ceha
2397120654,latief1163
4123320864,MulyaYa22
3226459578,jaga_negeri
1575892088377716736,Spring81385716
1573560500599652352,rkij_sukabumi
786535802398388224,faizalvin2013
376630367,Coopee_ABCOO
1243096022659686400,Pencerah___
1543198948403605504,Harakiri1107
1575891267627515908,Veronik73287244
786464556218392576,sutanyola
1250643279806226432,Klonthong_Sapi
1054205283809976320,KampakDeny
754375859666944000,Nr_Opex
1066839852572827648,Evolto15
2426517524,HHatidame
353461338,muchsin9
1455676834784296960,Anang_ssanto
1294725966472679424,HWid781
803071911571767296,ekoblora77
1551048725610758144,YusufNusantara5
1305994034,dyv_net
1004546876522164224,evandala20
994301594,hikmatsholeh
1558081405724135424,JimmiManopo2
1472214255382372355,Adribarza2
1578064877335166982,dunda_nancy
1505254886845280258,JimbronR
1594160776025374720,tukangarit_
63431457,sjszabr36
2207087756,berlin_hassan
18129942,tempodotco
2933578556,IbswTeam
938928822090571777,HalakNusantara
1134761996765687809,Hakim34893162
189734334,fpoemsh
950429154297634816,rakayana_dp
961737812,dwikyenggar
48359478,Indonesia_Pedia
1549400803521490944,Natamankku12
1405079455534518273,SitiRohimah__
1406479044317638663,_Siti_rohimah
807941894,herman_chou73
1558310946132865024,UIndonesi
1192642661108211713,edenkey681
1598161455194394624,tetutta
1590680459528220672,NiasLirik
1459156292287614977,Yunus05675952
4879473929,tjhinfar
1276818813653184513,lutfan_mohamad
1052092596170850304,KaryadiSutrisno
1501612297525297153,rusli_sadewa
1549684141775519744,Anakdes26611263
219349643,Noesry
1580448347059388421,yoga_mbull45
897062844503478272,RizZamr245
1215449295794524161,Snpth_Tomporejo
1031829280836136961,Muhamma70248080
1590951627359662081,infopark
1212232556222935041,AyamSegar3
4025612832,FalsSuara
202832527,jekjek1
1438859427377926155,UkanIbrahim
1636015844,Ras_Ngapak
1085810836466089985,Anto1157
2580145964,JesicaRahmadina
1268888070956277760,Varial90538766
1229115424748388352,Salimbado9
1040480221751762944,AdindaLaurinda
1590524223331581952,roeslanmanis
1189386665204125698,djokoAdv
1269090583487758337,MatJohar3
1548630729621352448,SaatTobat22
774156018376855552,melqisbalbosar
2260152714,Hariwhed
2925392784,KancaneGanjar
434660691,fuad_audah
799558725438578688,AjoSiam
1415351725989404673,AnifitriyahAni3
1337025695382294529,Nini54119023
167766703,alvi_Haddim
1593873545712410624,BarryMurina
137213485,tolegendok
64677484,Uki23
921676717910933504,jono527
1595061733688635393,hamada_brenda
2305101589,MangUcuy
798408777859035136,fatmamahatmah
2431310970,wantahgdn__
1429141300553523202,Gerominox
1597853021085454337,2024Kerja
1126547830754107392,M45Broo
1568152039536095232,arfan0978
1558849328956837889,PaimoMontok
955653951411515392,Tedy65563102
1574701154147401729,Sis89370263
1393088127204433924,adc14089
759692754985242625,kumparan
1361688134845493256,Andracadabra1
1131847027615158272,HaryFe1
1470261459112267777,agaz72
1910354101,Muhalim77
849573829613502464,DPWPKBKALSEL
1197510240205336577,Gardabangsaa
186325963,dannydhe
149014530,Heriek
982746434389725184,Adudu7231
1203813886496927744,Ales09341615
1006827831995711488,ekowboy2
1083261943232704512,Rahim19752
792063105962418176,RezaMrc786
87632140,Paulus_willy
1447540343402946564,2001Tgk
1348836101406920705,only4yo27523847
2839828328,ocin71
1370993172898217985,Faiz34839156
1488768870253211648,four_kartika
1346305256762720256,CecepLagi
230040721,EmbutIkn
1377214906424942595,Gemila_emi
1580772406901477376,NirmaRessa
1557225678965133312,karinparwijaya
1590973921607979009,niraalikamaria
1580088355827888128,nadiawardh
1591718889213530114,InfoSmrndUpdate
1040624965840596993,faried58022486
1119744609007980544,MT93990025
1477069336296579072,Santo09054972
725581502390501376,SilquinLaundry
1587973282015236097,pasarndeso88
1510430385099866113,Jidan40290863
1593195229934366721,r_rahmad17
1311852852021612545,Cahmbanjar8
3301241917,Catatan_Penting
1208743053743120384,UdinSam78807473
1564296577321091073,lutungs4rung4n
1481909470922158082,AhmadFuady27
2733848191,AbahLica
1578733522495283200,A_heru22
1542445660813008896,JarnasABWBpn
1574935488129298433,GhenelsonPega
1366968712859848706,DidikYanto5
719725925215170561,marlina_idha
1429486306317438982,Jebenk63285910
923439529,Nitizen_Zen
1407216807392419845,kayana_putri
1486734770939699206,rahwan_asep
2917435673,supari_yanto
1594907638370029569,al_fatihmuj
1556180823660908544,Kimberley_2022
1256827572614320129,MonCha65938734
1563830806883143680,zhugaalzael42
1435254713419710464,setialama1975
1506207060773408769,Sobat_AHA
483896158,twettyayu
388171231,khusnul_alovers
1443630373,pokoke_ngopi
1138950541180936192,hc_poirot
194590819,didienAZHAR
77724354,uusbustami
1593684726966992896,zulirfa62353051
797007391250227200,fibiirawanse
1168516885,sabar_80
964382049971785728,ninizgeulis
1095167354558763009,MawarSolitaire
1595218627363770368,muhlis0012
327913997,Muammarkhair
1404271161492393991,arabjowoNKRI
200448287,adepedia
3306771829,CNNIDdaily
899538040460238848,Budiciptapesona
228652010,Bambang_Budimab
112380003,ronirobert
4187275698,TirtoID
1440542583822815240,Abdulwa66976391
885868914294505472,Sowi47498987
1357731806561198080,MalutSua
1596358276924420096,Arya65565963
1550774943654514689,Eckay43676548
268687443,Indonesiaguyub
1595824794377027584,FajarYusup_Cu
34103298,hukumkirchoff
1341308400764739585,AgungHarsah
1093982536437358592,palbapang1
1343563920531804166,HeriSuwondo2
1545620609312628736,ACTmoduz
1878861787,DewiOzza
2323080487,S0BATANIES
1298971728731807745,Za_At_Fa
1117284576898846720,Rina21069065
1346131507409129473,DGRAMANG4
4546923434,pekabe_ngawi
1362643561716482048,AhmadYa05803019
1519937985902673920,UnyilKucing25
880870771874123776,ay_eeeeee
1515689815,saiful_mujani
782795449073664001,UjangSuprihatn4
1344296194755837953,GerittAnapah
1382829761710366722,luthfiprtm
841114400,aioeaioe
980790857879072769,kadrunbinpekok
782158386351570944,pasirangsana_91
1217358928947712000,hsj1603
46651600,kurawa
1375340520176713734,HenryJo97676034
1590050247983927297,nsfw_ukhty
1365883467179782149,jangkrikngab
146638264,YudaNP
1473514608946073601,Budiono85931286
1265895268936904709,_MbakSri_
2928058117,priyo1133
1174034274137174018,SukitmanS
1590581140850905089,sekrupartai
30617522,WartaEkonomi
1031855119283830784,SulasAgus
1428804685,pkbbrebes
1574022665836568576,RKIJ_KabBogor
931819976591163392,silvester_jogo
335693168,coachedan
1583468833146535936,DaengSikki57
764171203217018881,kbarbaii
1433014246451777543,JsoehartoD
815290931003826176,blantik_pedhet1
1386020156426440704,AJHOEDIHERMAWAN
1433662904071450624,rmp_officials
1456573250222264321,AyunMaruf
1592460818737557504,emresantoso
1284754481192726528,balaputra_deva
3253651994,langitbirubth
1590612957813096448,anantagayatr1
1173023441886146561,Aan__CoverBOYkw
1584183897386283008,aktivisliar
1593625778474070016,androsjamil3
1574031400420118529,RKIJ_KabBekasi
927890804625903616,Atikah2010
444260943,Speedtrap_
592670569,hurryKoRn
737268591960023040,el_rumi009
2295884162,iyat_jabbari
105771051,yazid_my
1136583426432151552,AlKarim38714162
2706478310,aeprasetyo991
929287558281830400,yaniarsim
838963412717596672,NanangMachin
1629328532,akang_hero
970175810,Mus_glg
161251950,reza_63
593466020,M_Arkeke
903306838552092672,jumianto_RK_
187280494,AndiantoPnjt
1076513217122205696,kitrun2
1379400584504041477,RidwanFirdaus00
1541648404710715392,AgustinusBoli4
1597078793096609792,ErjikBintoro
1316959034251988992,CupangSawah7
1530066327188414464,AzzhanZ1Z
1526528328382963712,Reesty_Cayah
46647466,Bambangelf
1554482482711793664,TanTan446677
1230541081348935681,HeruPuwanto_04
1208737481652178944,kutarajapost
22126902,republikaonline
158650564,Syarif_sf7
77792891,opyk_zaccheroni
1024869888240701441,inaalyana2
1034366124,amira_suud
1459549321196490752,JohnDamanik0408
424712175,ridwan_banjari
1329441168309022720,koraalmalve
1181615930826080256,smulahaila
1595069725045710849,RadenHidayatuln
1554438403562672128,alfan_skywalker
1102389193517326336,AchmadL16058574
1168396790426566656,MFajriyansyah
71215672,buds_bunny
218364381,OKTA2010T
1440314501023236109,Sehaniya
4200694752,Ari3Pras
1480381488977768450,PKBBondowoso_
1056948745319833602,MMutafidin
1552602223699320832,PesawaranP
1580520830781378562,hendri63956744
885399345499168768,indramulya78
1561611319723585536,Mkelethyang
834811089074270208,eko_milagros
819242138923765760,IsmailMangngaga
1111848792767107073,ItsMe_RBH
1942698402,AmikJournalpml
295525041,aselyhasan
752930200233447424,Eagle_Mc_M
404577193,ibukostreborn
1412449973321404419,KimMeccadina
1117984029951717376,KiboKambing
928548268954460160,andiset2018
1236462228183740416,MavinSutardi
1276876868340203520,bendolganteng
1559021920502239235,bagus_jombang
4637230524,bagyapralamb4ng
1566193858907582465,NkriantibuzerRp
1270212102347616256,Sim1Juan
1540256932497203201,dpcpdkotacrb
248199104,PDemokrat
62790863,ini_alal
147535405,Gandawan
1114867286752415744,widipamungkas84
931415438,didi_1453
1366734766532222981,dewiwul41575956
1529812132161675264,BroNafri
1479371554018320389,SahabahTv
1460926661529006080,DrZakirLaAndjo
1313796323611570176,wongkalibanteng
1431042381084717057,VieSariBasriah
1157810070085754881,Iseng57185173
1560374120751460353,maulana49809191
1342773760873517056,MrZam85075453
1447548349310070786,AyyatDefi
1593845908986216449,TutiSumartini2
1000977495133335552,Hartnq1
1440683543529619465,AdrianvanFlores
1551341342533758976,moechammadiv
191063990,AJabarsyah
983677446217068544,iffah_af
1082143707531341824,Yos5Ku
1347572855668572163,FokusKM50
71638980,reprabo07
1316329680396451841,databoksid
1420772616747376640,TulangRakyat
1512344994161430537,AbdulHlimSH
1505028426100404226,PolitikusDzalim
2154476719,AliAm36
153029868,iantrucker
900999973075996672,FuzaFirdaus
1887194083,StalistS
2192545394,Adra_silent
41730943,VIVAcoid
1497283611204403200,Telik1112
1298193632059486216,Andini988_
1114546327315070976,Diks_btn
1572609544332902400,dimenCijeruk
1178838047233728512,hadji_ikhwan
1169066614832025600,myhomecoffe
1364168744239423489,AjrilArham
1692290179,Firmansyahlepi
1587470971128410112,KhalilaFarij
1178977205415600129,RicoSan20
20963426,korantempo
2887087309,mharfad354
1162026307946868737,peniti_meniti
1307393131084541952,SanjayaSandi5
1578315575952310273,shidqon_mashudi
1136467266,LutfiElFatih
2511123296,AkuAsliMedan
1576152934856814592,Srikandiindo1
1211445770341113856,moesa_jp02
3445761432,integrity160171
1430994600269733888,glondor69
2330291065,prihatinbanget
1104341798825033728,kakekhalal2
1219962182764359685,zazaputih
1500517271675944968,51_m4n
1508385369934336003,Midun_FC24
1409056569086550021,Buatmaenaja1
464656616,darwis2012
1367085695739699202,LekMarteg
1264386597102841856,PujiAst73154532
1427061579166539778,KangBidin34
1481457804871225346,Pkb_Kunduran
1383720726,ndCapio
1422605594029002758,MthTejok
1482203224455397380,Lulususianti
1064405830714372096,GazaVanLie7
1577444519913861120,FauzanSkumbang
1495017033607806983,ZainuddinDaud19
425109272,muhammad_hanaf1
1390156637642530818,samsoni91892836
1325918418034331648,FaizFajarHusei1
15424208,viskaya
288577548,Danang_Nurseto
3925952894,pkbkotabatu
3153104119,trinugroho162
1081866223904673792,Abah_Bangsa
1062568064,addhe_75
1415992165734383622,Pencariteduh
1248484742,Syapran_s
832600638,Zie3hartono
1087727219512930306,Teguh78004040
756760603826397184,om_nicko
1129610690140893184,Awan_Radefa
1578179674017910784,ManguMarianus
1577923494574112768,Pertiwi43253730
120644155,Jeckisback
100436019,agama_nusantara
1502227292130770945,LukmanH91748083
1360153621350866951,ZulkifliPakay20
1388410416846438400,PKBKabMojokerto
1494608785792696320,FerGHushO007
255372381,chorzleth
79130206,jpnncom
2418374942,soldieroffortu3
1157046355,kinilahsaatnya
1542051111074377729,SarwoediEdi7
900700237500628993,IKadarrusman
2492876604,OniRoni83
3321423907,putragaruda27
949525285828833280,JOINLampung
838777607915130882,R_GUN4W4N
750347882604077057,mochziqry
1326556957939953664,RakyatJel4ta
760315981612711936,mas_hbsan
84003038,__4Lf4th112ad7a
1083253856027332608,Gunadi84380182
1451172583819202562,aa_angon2
1054267985609744384,setyobasuki16
1374947438155296770,BelovePotterra
4873142984,shapriyono
1550237579068723200,abah_saka
822327977266425856,aga_muqthi
1197549636296171520,NJunawar
1088480059600494592,SlamatNKRI
1447610310529982467,TeddGus
3302908032,rubiavianto
58726794,OctaFadhillah
970903623239520256,Syahrud30398012
126581531,RonniySoen
1556218154371559425,evaabdr26
1312891739464560640,BisyirNahdi
799071170259582976,IndonesiaKisah
1426465230230487049,sh4d0wbL4ckz
470711607,eddy_junaidi17
43575344,dewagedepermana
1564584468425220097,DhekaGf
171311458,jalenzo
245586666,gonzales_spin
1220437271280676864,miharja_ozzy
1512160511277760516,Murdian09309315
1249615195539771392,agni_us
1238489176275693569,AdrieMuhammad
1227510749854978048,themone12
102938290,satriohendri
1356139583251988483,BudiTatik
1405455820494577664,Yuken50317915
215349786,RonRoony
1478765437986893825,weka2410
131782269,ninopriono
104672958,bagus_mba
1248468412222689284,sugiyan42759
1527474789577027584,UmarMartak3
2848145820,hertinaentin
1585215952991358977,adery01
1521334197444521984,sibangpoe
1393270320769818631,chef_hendrian
1497245321419984896,RonnyTrihandoko
775426801,FebyIshak
1279421604330639360,hammingbirdfly
1389285008372686849,CakRony1130
1574029756051652608,RKIJ_KotaBekasi
346463425,iqbaalfuadi
1344785334396018688,sangdatuk08
1086514237076205568,aguskurniw
2250183258,Lord_Sakto
984293630100713472,ishano80
2352745627,SydneyX5w
1190316780683583488,Sunanto85166672
1559023702637187073,kun_coro_
244404514,bolul87
1293873072395571200,ByruBima
1371463969743982594,co_tvb
1374223311773732864,NoveridaD
1585752955914813440,sukijaber
1292466322563952640,EdwarFeggy
575962595,mlvnnn_
583807385,aacayyyyyy
1569708312542969856,BkpRokhmat
1375108158633336837,p4rwaty_rizky
1331879118242078720,_why_yun_
1417137620186845191,dedek_1209
1313788225543053313,Amankadismaksum
844925844,dedypurnawan99
365835319,masino_ksb
1593783828375830530,RaniaSistah
1574654770136387585,suaraankri
1593887943013253120,sukmaratih122
1593800604710670341,nur_vitanur
1568292729905610752,wiwis4253
143655509,akqierahman
374002526,iccasarifien
1560525630583611396,IrwanAlief1
1416243192366731265,Patahud31540417
1274980982,AriefpribadiDMP
1574018428163063809,RKIJ_Majalengka
1119832408134541313,tika_amrullah
1218008051157880832,ahim_abah
1564865258950660096,daviedsss
2238323772,sentraltehnik
974755820708573184,Adinda_AZahran1
74375272,tspcamp
1449843100252205056,Adfir16
1373207414321778690,Cabjari_Nipah_P
705276546735407104,KejaksaanRI
1036237030634610690,HarapanBaru16
706445565282811904,em_sofyan67
1402966980873789443,Hakim2Suardi
1373434296682176513,deddisutrsno
1579463152583946240,nakhoda4t4
1147385191377199104,dyta0303
290864938,akoemala
1452260961335787533,AhmadAhmadkusa1
971330375363452931,muhamaddaudabd3
1578899563238170625,AdhiRyansah
1512569222345371650,M92868602M
2344698007,ABhungs
1477837899294908422,Iwan95419946
1431566537500938245,HendraI02096030
4852921095,PLANGONs72
2354845752,m_nurmansyah07
1093340390998962176,HaddadKhair
887877316113702912,Fredy_Santana01
30201110,alisyarief
1435864128,IenSolihin
1641501158,foers79
1277273215442669568,NoorAfran
1546310283190120448,vijay56483434
1027578894214356992,maryadi182634
320080520,DewirahmiS
938319308949557248,NinoN1N0
887442403249889283,a_latieff
3236568650,machrus_azam
1374007358284701701,AgenFinance
1479336953237540866,bpkb_kta
1052804870619586560,Ato04139675
1578865078136233985,DCeduk
814025143932448769,hendra0201
1060271191292751872,jalu93878353
148041881,ariefcm
1178950184601935873,MurtadhaOne1
1098916224203771905,CindarNasmoco
1469567814457384967,lukhat11
3312896540,CamrySlamet
1541661179872829440,Neldadjamil
1510209926517252098,riv4lforever
1579501312081035264,irantirianti
2222765522,up_pray
1596903239588323328,bumikartini32
1029933722,Uus94
905315522861867010,Muis____
1555482601770852358,oRT5HaLZyH44Mw1
1186924460588191744,baca_insight
1131469925543845888,Yudi94120768
823378203154599936,Fariz_Davin
1119875790,fimoren
1578173931407564800,A_NEWS_WORLD
222337827,aawe_raja
1547128384224100353,nengiten
3315182265,_manajanjimu
142909924,feerzylant
1179777612383571968,HattaPermata60
1160578213845721090,d_bocaries
1581894020401618945,titi79612521
81554780,iwanwidayat
844857500,dr_dj77
1174996982219169792,UlumuddinAceng
831073452152860672,Daddysyahruzad1
1424354498710052869,KebenaranSelalu
2617488794,twpuyang
845078592,RustamIbrahim
1478249850516828160,MantanProfessor
1442164885115211777,teguh_rivkie
117449840,M_Zulfan_Z
838296482906157056,Nazhifa007
86900207,pengusahatanggu
343421138,MohammadRivai
988754269774884864,caesar_emil
1325790235100213253,rioraidewek_77
1515966810910191616,Pikacu2502
1443878564034584579,PalembangJaya3
1501779704335921153,sub08youtube
967301965075030016,partaiketoprak
1117955715765719040,NovrikoSulistio
2890147814,BIENSenator2022
33645252,yasboy
621026450,laballonggeng
952917145578385409,Heryhary4
1108364257844838400,la1laha1llallah
212200948,Rajahutan70
780798241638014976,AbdulKa56150343
1916146975,hersuss_sibejoo
1435499378,chi_mhol
1121449436,muispebrianto
263988288,SayaAgaaa
1427164684910620674,AyahFathan3
1477588368355573761,Utero2022
898244877275742209,Tuahsakato999
1479097615421636610,TotoSuhadi1
43894098,hazpohan
1132229620193869825,CingAlung
447669350,Garnies_ID
1596471376126177280,secorejo25
1554627250938839040,AuliaUlakbar3
40838788,p_priyambodo
787626473234440192,tengkudolly12
1403648747955920897,KtaBpkb
960068352,darmajasa
1464273786086252547,AsamDaun
1084588952055472128,HandifB
1133779046485991425,MUSUH_PKI_INDO
1462796034057244672,qanza01
999645345507295232,lautannusa
145932115,huda183
1167854924249456640,rakus_berjemaah
1488734509403361283,akhmadsoderi2
1558040442762977280,qiarasilva
553451866,ZainAris
1281296679564537856,emak3putri
156958856,ridwan_saleh
182072697,muhamadbahrum
365403009,pwtupdate
903229236051247104,eradotid
62726226,QinMahdy
1259359767681613824,Prihandono72
1578021699463053316,mulkamerad
1150051811727831040,JalaluddinAdin
1460142601449840652,Simanjunta9Nico
1545562217156067328,INODI200904
1118228221231636480,H4l1mun_D1n61n
814144804586012672,tbzayin
801605,mulyana59
490902040,sahabatodie
485606040,teman_alam
798901988909907968,Syarman59
609620003,Adv_ERAT
788431506,budimanharya
106804618,iccank_Asli
1209016813301858305,jemiswar
1488076602869428226,Bispak1213
1457565871195312135,HMuhamadDani
2597261317,GentOfMiracles
1321881156460007424,IchwanAnto1
1173758553774931969,BudiHer37868321
1371964614666166274,KristianLambe2
2421762716,YoutubeILC
1388105593886437380,MSaleh03055845
1297014053869457411,Yunik41643707
938427642461618176,LiyantoSukma
4176582440,HeriMaspur
958241602710982656,Yayangaja7
243905392,Syabasyar
223652546,Raaj_889
1219890224936783874,NyaiiBubu
1416006621545734145,Candra4smara
1342625894360207362,GRANDFATHER_71
741288495327502336,gindoduri
2657525048,LailyShey
1582517998249598976,Minakjinggo43
761894055047376897,Ivan23683770
1154384149458767873,kangngupi
1569158040028594179,MustopaKang
1459502336,tihang_listrik
1557371903324524544,karyaku22
358691051,Kobar_Baru
292879510,Emaklok92
967247533553561601,KinkinAsikin1
100230795,keG752
1380783312587816960,Djambronk_YK
1328185785007308800,s_ghiffary
417621921,Irfanitya
1176776957272317953,whizzle_bloower
742185049,jovizky
1596790808354885632,babemu_n
885509644516446208,Hadisuwondo5
521392482,agung_agw
1134740989,DodiLatief
885556117564030976,uv_firbilland
1403997996371435523,JendralKond
1431903774231068676,MasAnwarAja
1336082032569413634,jonnwick15
3013421305,kata_media
326453024,Aprilia_wiji
1117631374595256321,Khasan00175949
1501588122152636417,akhirrzaman78
1523375041,WahyuEkoW
1570383330599927808,eddy4517543729
777318707185848321,LukmanMGR
501264972,SSyuban
1897136030,utang11ribuTi
251394486,RahmadHR
3326330120,JenJezen292
3229983116,inspirasi_jalan
1403232383592062981,Izmayanti10
1556539561014358016,Nav202A
231281376,aregga
1571457804241883136,politiksehat3
1533589329771397120,pendi1304
980497819709587456,henri_sofyan
561209424,afithran
988195090072879104,iwan_soewandi
706500903147143168,SuwitoRobby
1158661857726517248,NormalSalineee
1241880672224116736,Covid1925299985
1086121263544729605,AnggoroSiva
464759910,syarifntoke
922086553404432390,yanabils21
1590266437125701632,baitul_a
1207231108573564930,Aku96780469
1442427358854533120,CingGaronk89
550912850,songohan141
41315641,qm4n76
238465907,nazarulyanis
1512177597672988672,ESusastyo
1105474208446832646,ichachasanofa
1301019422430126082,AsepHid98075455
290520589,yudar30
1032149311323164672,laksmurni
303612819,isnthingmore
1335600882470162435,DiptraD
1214959984242380800,Irwan1349553854
1420614189421195271,barikade_98
92365841,marSyaheedAS
80519426,Kemal2sk
492088129,Kang_24M
946260704574586880,Jasmerah96
1325600344785657856,NobitaNewbie
135783455,meidhyinggo
1170117205108772866,kurusetra91
991446157745270784,TMartani
1299623868533882880,mauvelim
1592473070412828680,agustinus3752
1330450729522393088,j_dobos
2974232978,IwanSentani
1590517906713939968,PendekSimbah
1469579446571069446,ArArozy
457124424,RidwanRezd24
1404275398980952065,Hendrii78955926
3252096199,jingle_batara
1282638046005874688,BoneSangkala
135680757,tanto2308
116121519,apeprosjad
134684584,tok_suharto
1449939664614264839,EkaSumarwan2
1536894560005402624,woodsthejust
1564212341864267776,penegakkebena11
2538622086,dido_gepeng
839860595176292352,SatriaMulyana3
1512507264493842432,3Stanzalara
1330454153710104576,RezaPahleviaja
1517786709353631744,fainsonie
1481234544871473153,mahkotasakti
1133800306079256576,9l4NDD4L80
784690219,rcetoris
1416530840893358084,manukjalak2
796000644821708800,deis_iswadi
1569532974831644672,AchmadLogistik
175328200,mansur_corleone
191424968,drgfauzi
2152266583,ramadhanfnu
614118178,Dolley_Agri
1172883421900627970,1404Stj
985350111394852865,Romeo7Be
112545736,satriolola
992773380,adarmawan01
1246050918736392192,widhindra19
1561606105067036672,KalianUmik
1131236029724184576,mdeeraf
21854527,mindfun
1741320050,deabrhedaha
1211524415877345285,thewayon1
4799732815,yanwar_permadi
1494272563136319489,TediSuryana4
1585887093036765186,Bundabudha
1104586154085560320,teguhsunaryonew
2585994098,Enfianto
1055931357602361344,yanabambs
794093887,papatanjung
697381967390609408,YGanggur
2498025157,awaloedin02
43090484,tugujaya
1071758975211728901,Tedy90400662
741904625696047104,Sapri46739438
1590283057,ArdiMaulanaSha
344165169,yudhawirapp
1565916038835089409,tonoslebeww
1593071259222671360,sbm56584360
1440356815405862918,linaDiniAjie
1046084343892869120,RelawanNusanta1
821973403804450816,susidiansafitri
3070354591,anis120763
1532215881614639105,andrew_7219
1570351580964335616,ikbalrasyid1gm1
2821452769,RohamadAmboy
2477623441,AA_Chan91
3142890740,Abercio_Wiwoho
1340663236337647616,charles15032490
1587957855059316736,PopoPutro
1590532767434973189,RahmanjabirJ
50686018,titteril
1183925737834729472,nugrohorofil86
1478871055376654338,KarimAmin78
1484515411161157634,Bangkitlah_Km50
91745687,Sjaechu
1553318968156647424,mungkin_rahmat
60011576,andianisharfina
1491620520756129793,Hafizah64090610
1585739827823095808,brajageni666
2312030852,bang_baskara
1310077696156688385,otoniwdub
1426585250948206593,arsen9191
310804478,kulipajak
83560065,ronny_forever
237991601,McAchiex
826072494624759808,Mahdiar85505384
1362226180900884480,MozadZaenal2
1260828823328657409,Mimi25E
4888759557,muataqiim
156121600,wuasyu
49577527,usernamemusiapa
1561448265341874176,andrifi14774719
878059062,din_77
98542371,zetamarvianto
1070277844930981888,RamdhaniBrutus
758028085,dede_ozon
1218335933369438210,AlberaD5
1593606170971099137,jojondurjanah
1156757696990683136,adeanita40
850912418435809280,Dedemitlapar
1396334699811803139,Teguhwr7
1068351263656501248,DarwisChannel
920061950,azis_soleh
1674750361,lukmann27
1328551937483030528,BinarisSitumor2
1888554710,BrahuHarmony
1594640861622841346,dabenone3
261160991,kidoelkoe
71474640,LiliTujuhEnam
4643222714,reyzhan_adla
1113854330187030528,CharlioMoerdadi
1398896938225831940,HarunMasiku11
1279282479522656262,Elbert20905987
1542112700,rini_besari
1275369635144056832,WVenerdi
2248593265,EKubang
2313254605,jhonsjokers
112431253,eghojansu
1168746690,Sahabat_Bangsa
1220867440193622018,ZainalA10914240
2163790500,mocism68
1387307524571893764,herrikusnadi
2471019037,JanganJadiPaok
1038073942454353920,Faira12345678
771219109807726592,ariyono779
1510975502554652676,pratamaza31
1434304549049618433,HajiImron13
1405802165680021507,Xuemei_mei
1331292901,beningbanyu3
1281143670947770371,JustinLubis1
1564278997525024771,derydeep
1100756423582015492,aburatafal
1118910893474009090,AminH42671425
1307022012808720386,Yusuf71366542
1592914225403289602,terataiungu92
1595975824754475009,IrfanBama
479248583,rickythong1
1431834899674062849,Salamah_Inda
2781317694,erlinajogja695
1587071569758941184,Toekiemienn
3198142350,capparuni
277434571,SantaPradana
797777006,gdhesa
1344501164943937537,Mrakbar9611
1540413781,syofyan_zuhad
1226436091617505281,keuangannews_id
1531535633834835968,BigDaddy234s
1256204683107905536,woepsh
215606844,levdammers
1451545934798589953,BULAT10426525
1654330086,arniazahra
1577775916435898369,RELAUnhas
1171843885212897281,_MATAMU__
1323598333,C4ngkirKopi
821897010152247296,imutimutmu
1471046445809561604,AcepRah21016645
1202132239271620610,nenni_achir1
17417729,andinie
1293885630854774784,4di53tiavv
1589400153500266496,bah_was
1569640579461705729,destra84417352
206679796,bangunnagoro
3281469925,Saparyadie
1470684147584692226,reny_sjam
2748242856,58d7169a88a84cf
17536488,eijk82
1525290767240966150,sudar_ang
579089730,NKRIndonesia79
82343548,DianGara
954757374937522177,tisnaprasetia1
1531650644930482176,LaseApoyHBB
849169156855390208,BangJalang
1398837359790022660,BunnedU23
161515696,ferialhazim
1593490126138531841,AdnanPku
1532418308422610945,Joesuherman73
943772424,raihanaditya86
1520628471063801856,taufantw19
230086974,ANDARZK
1351993548283940867,Lica92394260
1290168989016981516,MawarMerah_96
458036917,Hamka_Ibnu_Ali
2611695145,YFebrison
1241204296210763779,_caksuph
2609508146,HS_861
152466871,Hin1818
71774503,haqi11official
1114011775354019842,2019PAS3
801603359182458880,mendawaisega
1108973276254990337,Merry32426011
99383256,rock_ryu
16216978,antozz
1144756492957962241,Mira73605709
227320530,hipohan
1579496737903116294,Dayatpku1
412266176,29Nasrul
3472098132,sudarjkt
1342240869622005760,Hijabi_Woman
3301292607,jfpatt
1494080111460564992,GazuthG
140691364,xtian_age
136108234,wawanalwan27
2663974506,tragedi_galileo
617880580,_FWZ_
2332613948,hdsambodo
1829746447,makiyahfarida
97171170,dedentr
1533425689357320193,HudanMuksin
1258626853541052421,ajengcute16__
1131439245363564544,cecep19232517
746464140256935936,NurhadiKuswant0
899824419492712448,Caktweetjustice
1144832143564181510,AyeshaAlya
928621558456762369,AisyahMutahar
982843496607264768,IwanNurwulan
830367613561643008,Solihin77acl
1253430722,amanat1ndonesia
236789953,sibatucadas
173840911,TitikAsa
1540577365369442304,MLieur2
1222396283849101312,gubernurkoplak
1581640307804110848,RumakwayDahman
1433452230171004933,OnePunch212
110120807,yhi2e
1231071477576785920,RovikiR
903986284212785152,AriSury81886684
281895964,tn_natt
866190380596772864,IwaDirja
1534814570749259778,ZaraOctavia4
1534213776744251393,AuliaSukosulist
1353374706024374273,aaxoposisi
